gene	W8
ENSMUSG00000110500	8
ENSMUSG00000110501	0
ENSMUSG00000110502	0
ENSMUSG00000110503	0
ENSMUSG00000110504	0
ENSMUSG00000110505	0
ENSMUSG00000110506	0
ENSMUSG00000110507	0
ENSMUSG00000110508	0
ENSMUSG00000110509	0
ENSMUSG00000110510	0
ENSMUSG00000110511	0
ENSMUSG00000110512	0
ENSMUSG00000110513	0
ENSMUSG00000110514	0
ENSMUSG00000110515	0
ENSMUSG00000110516	0
ENSMUSG00000110517	0
ENSMUSG00000110518	0
ENSMUSG00000110519	0
ENSMUSG00000110520	0
ENSMUSG00000110521	0
ENSMUSG00000110522	0
ENSMUSG00000110523	1
ENSMUSG00000110524	29
ENSMUSG00000110525	2
ENSMUSG00000110526	0
ENSMUSG00000110527	0
ENSMUSG00000110528	2
ENSMUSG00000110529	29
ENSMUSG00000110530	0
ENSMUSG00000110531	0
ENSMUSG00000110532	1
ENSMUSG00000110533	0
ENSMUSG00000110534	4
ENSMUSG00000110535	0
ENSMUSG00000110536	0
ENSMUSG00000110537	9
ENSMUSG00000110538	0
ENSMUSG00000110539	14
ENSMUSG00000110540	90
ENSMUSG00000110541	0
ENSMUSG00000110542	0
ENSMUSG00000110543	0
ENSMUSG00000110544	0
ENSMUSG00000110545	16
ENSMUSG00000110546	1
ENSMUSG00000110547	55
ENSMUSG00000110548	0
ENSMUSG00000110549	0
ENSMUSG00000110550	0
ENSMUSG00000110551	0
ENSMUSG00000110552	0
ENSMUSG00000110553	0
ENSMUSG00000110554	0
ENSMUSG00000110555	0
ENSMUSG00000110556	0
ENSMUSG00000110557	0
ENSMUSG00000110558	1
ENSMUSG00000110559	0
ENSMUSG00000110560	0
ENSMUSG00000110561	0
ENSMUSG00000110562	0
ENSMUSG00000110563	0
ENSMUSG00000110564	0
ENSMUSG00000110565	0
ENSMUSG00000110566	0
ENSMUSG00000110567	0
ENSMUSG00000110568	0
ENSMUSG00000110569	0
ENSMUSG00000110570	0
ENSMUSG00000110571	0
ENSMUSG00000110572	0
ENSMUSG00000110573	0
ENSMUSG00000110574	0
ENSMUSG00000110575	7
ENSMUSG00000110576	0
ENSMUSG00000110577	0
ENSMUSG00000110578	0
ENSMUSG00000110580	2
ENSMUSG00000110581	0
ENSMUSG00000110582	0
ENSMUSG00000110583	0
ENSMUSG00000110585	1
ENSMUSG00000110586	0
ENSMUSG00000110587	0
ENSMUSG00000110588	48
ENSMUSG00000110589	0
ENSMUSG00000110590	0
ENSMUSG00000110591	0
ENSMUSG00000110592	4
ENSMUSG00000110593	2
ENSMUSG00000110594	0
ENSMUSG00000110595	2
ENSMUSG00000110596	0
ENSMUSG00000110597	0
ENSMUSG00000110598	1
ENSMUSG00000110599	59
ENSMUSG00000110600	0
ENSMUSG00000110601	0
ENSMUSG00000110602	0
ENSMUSG00000110603	0
ENSMUSG00000110604	0
ENSMUSG00000110605	103
ENSMUSG00000110606	0
ENSMUSG00000110607	0
ENSMUSG00000110608	0
ENSMUSG00000110609	0
ENSMUSG00000110610	1
ENSMUSG00000110611	40
ENSMUSG00000110612	0
ENSMUSG00000110613	16
ENSMUSG00000110614	0
ENSMUSG00000110615	23
ENSMUSG00000110616	0
ENSMUSG00000110617	1
ENSMUSG00000110618	3
ENSMUSG00000110619	1
ENSMUSG00000110620	1
ENSMUSG00000110621	0
ENSMUSG00000110622	8
ENSMUSG00000110623	0
ENSMUSG00000110624	0
ENSMUSG00000110625	0
ENSMUSG00000110626	0
ENSMUSG00000110627	0
ENSMUSG00000110628	0
ENSMUSG00000110629	0
ENSMUSG00000110630	60
ENSMUSG00000110631	1245
ENSMUSG00000110632	0
ENSMUSG00000110633	0
ENSMUSG00000110634	0
ENSMUSG00000110635	2
ENSMUSG00000110636	6
ENSMUSG00000110637	0
ENSMUSG00000110638	0
ENSMUSG00000110639	0
ENSMUSG00000110640	0
ENSMUSG00000110641	0
ENSMUSG00000110642	0
ENSMUSG00000110643	0
ENSMUSG00000110644	4
ENSMUSG00000110645	0
ENSMUSG00000110646	0
ENSMUSG00000110647	26
ENSMUSG00000110648	0
ENSMUSG00000110649	81
ENSMUSG00000110650	4
ENSMUSG00000110651	0
ENSMUSG00000110652	93
ENSMUSG00000110653	0
ENSMUSG00000110654	0
ENSMUSG00000110655	0
ENSMUSG00000110656	1
ENSMUSG00000110657	0
ENSMUSG00000110658	0
ENSMUSG00000110659	1
ENSMUSG00000110660	0
ENSMUSG00000110661	45
ENSMUSG00000110662	0
ENSMUSG00000110663	0
ENSMUSG00000110664	0
ENSMUSG00000110665	11
ENSMUSG00000110666	6
ENSMUSG00000110667	0
ENSMUSG00000110668	0
ENSMUSG00000110669	12
ENSMUSG00000110670	0
ENSMUSG00000110671	0
ENSMUSG00000110672	0
ENSMUSG00000110673	0
ENSMUSG00000110674	0
ENSMUSG00000110675	0
ENSMUSG00000110676	0
ENSMUSG00000110677	2
ENSMUSG00000110678	0
ENSMUSG00000110679	0
ENSMUSG00000110680	0
ENSMUSG00000110681	0
ENSMUSG00000110682	39
ENSMUSG00000110683	0
ENSMUSG00000110684	0
ENSMUSG00000110685	0
ENSMUSG00000110686	0
ENSMUSG00000110687	0
ENSMUSG00000110688	0
ENSMUSG00000110689	0
ENSMUSG00000110690	2
ENSMUSG00000110691	0
ENSMUSG00000110692	0
ENSMUSG00000110693	0
ENSMUSG00000110694	0
ENSMUSG00000110695	0
ENSMUSG00000110696	0
ENSMUSG00000110697	109
ENSMUSG00000110698	15
ENSMUSG00000110699	0
ENSMUSG00000110700	0
ENSMUSG00000110701	1
ENSMUSG00000110702	19
ENSMUSG00000110703	0
ENSMUSG00000110704	0
ENSMUSG00000110705	0
ENSMUSG00000110706	0
ENSMUSG00000110707	0
ENSMUSG00000110708	0
ENSMUSG00000110709	0
ENSMUSG00000110710	17
ENSMUSG00000110711	3
ENSMUSG00000110712	0
ENSMUSG00000110713	0
ENSMUSG00000110714	0
ENSMUSG00000110715	0
ENSMUSG00000110716	3
ENSMUSG00000110717	0
ENSMUSG00000110718	0
ENSMUSG00000110719	0
ENSMUSG00000110720	0
ENSMUSG00000110721	0
ENSMUSG00000110722	0
ENSMUSG00000110723	0
ENSMUSG00000110724	1
ENSMUSG00000110725	0
ENSMUSG00000110726	0
ENSMUSG00000110727	1
ENSMUSG00000110729	0
ENSMUSG00000110730	0
ENSMUSG00000110731	0
ENSMUSG00000110732	0
ENSMUSG00000110734	0
ENSMUSG00000110735	2
ENSMUSG00000110736	0
ENSMUSG00000110737	0
ENSMUSG00000110738	0
ENSMUSG00000110739	0
ENSMUSG00000110740	0
ENSMUSG00000110741	0
ENSMUSG00000110744	7
ENSMUSG00000110745	0
ENSMUSG00000110747	3
ENSMUSG00000110748	0
ENSMUSG00000110749	4
ENSMUSG00000110750	2
ENSMUSG00000110751	0
ENSMUSG00000110752	0
ENSMUSG00000110753	0
ENSMUSG00000110754	0
ENSMUSG00000110755	19
ENSMUSG00000110756	0
ENSMUSG00000110757	0
ENSMUSG00000110758	0
ENSMUSG00000110759	0
ENSMUSG00000110760	0
ENSMUSG00000110761	1
ENSMUSG00000110762	0
ENSMUSG00000110765	1
ENSMUSG00000110766	0
ENSMUSG00000110767	0
ENSMUSG00000110768	5
ENSMUSG00000110769	0
ENSMUSG00000110770	0
ENSMUSG00000110771	0
ENSMUSG00000110772	4
ENSMUSG00000110773	12
ENSMUSG00000110774	1
ENSMUSG00000110776	0
ENSMUSG00000110778	0
ENSMUSG00000110779	0
ENSMUSG00000110780	0
ENSMUSG00000110781	0
ENSMUSG00000110782	0
ENSMUSG00000110783	0
ENSMUSG00000110784	7
ENSMUSG00000110786	0
ENSMUSG00000110787	0
ENSMUSG00000110788	0
ENSMUSG00000110789	0
ENSMUSG00000110790	11
ENSMUSG00000110791	49
ENSMUSG00000110792	0
ENSMUSG00000110793	0
ENSMUSG00000110794	0
ENSMUSG00000110795	11
ENSMUSG00000110799	0
ENSMUSG00000110801	0
ENSMUSG00000110802	0
ENSMUSG00000110803	0
ENSMUSG00000110804	0
ENSMUSG00000110808	0
ENSMUSG00000110809	0
ENSMUSG00000110810	0
ENSMUSG00000110811	0
ENSMUSG00000110812	0
ENSMUSG00000110813	0
ENSMUSG00000110814	0
ENSMUSG00000110815	0
ENSMUSG00000110816	2
ENSMUSG00000110817	0
ENSMUSG00000110819	0
ENSMUSG00000110821	0
ENSMUSG00000110822	0
ENSMUSG00000110823	0
ENSMUSG00000110824	0
ENSMUSG00000110825	0
ENSMUSG00000110826	0
ENSMUSG00000110827	0
ENSMUSG00000110828	0
ENSMUSG00000110829	0
ENSMUSG00000110830	4
ENSMUSG00000110831	0
ENSMUSG00000110832	0
ENSMUSG00000110833	0
ENSMUSG00000110834	133
ENSMUSG00000110835	0
ENSMUSG00000110836	1
ENSMUSG00000110837	0
ENSMUSG00000110838	0
ENSMUSG00000110839	0
ENSMUSG00000110840	0
ENSMUSG00000110841	433
ENSMUSG00000110843	0
ENSMUSG00000110844	0
ENSMUSG00000110845	0
ENSMUSG00000110846	0
ENSMUSG00000110847	0
ENSMUSG00000110848	0
ENSMUSG00000110849	0
ENSMUSG00000110851	1
ENSMUSG00000110853	0
ENSMUSG00000110854	0
ENSMUSG00000110855	0
ENSMUSG00000110856	0
ENSMUSG00000110857	0
ENSMUSG00000110858	0
ENSMUSG00000110862	0
ENSMUSG00000110863	26
ENSMUSG00000110864	8
ENSMUSG00000110865	0
ENSMUSG00000110866	0
ENSMUSG00000110867	0
ENSMUSG00000110869	0
ENSMUSG00000110870	0
ENSMUSG00000110872	0
ENSMUSG00000110873	0
ENSMUSG00000110874	20
ENSMUSG00000110875	0
ENSMUSG00000110876	0
ENSMUSG00000110877	0
ENSMUSG00000110878	0
ENSMUSG00000110879	0
ENSMUSG00000110880	0
ENSMUSG00000110881	0
ENSMUSG00000110882	0
ENSMUSG00000110884	0
ENSMUSG00000110885	0
ENSMUSG00000110886	0
ENSMUSG00000110887	0
ENSMUSG00000110888	0
ENSMUSG00000110889	0
ENSMUSG00000110891	0
ENSMUSG00000110892	0
ENSMUSG00000110893	0
ENSMUSG00000110894	0
ENSMUSG00000110895	0
ENSMUSG00000110896	0
ENSMUSG00000110897	0
ENSMUSG00000110898	5
ENSMUSG00000110899	10
ENSMUSG00000110901	0
ENSMUSG00000110902	11
ENSMUSG00000110903	1
ENSMUSG00000110905	0
ENSMUSG00000110908	0
ENSMUSG00000110909	0
ENSMUSG00000110910	5
ENSMUSG00000110911	0
ENSMUSG00000110912	0
ENSMUSG00000110913	0
ENSMUSG00000110914	0
ENSMUSG00000110915	0
ENSMUSG00000110916	1
ENSMUSG00000110917	0
ENSMUSG00000110918	0
ENSMUSG00000110919	0
ENSMUSG00000110920	0
ENSMUSG00000110922	0
ENSMUSG00000110923	0
ENSMUSG00000110924	0
ENSMUSG00000110925	0
ENSMUSG00000110926	0
ENSMUSG00000110927	0
ENSMUSG00000110928	3
ENSMUSG00000110929	0
ENSMUSG00000110930	1
ENSMUSG00000110932	0
ENSMUSG00000110935	0
ENSMUSG00000110936	0
ENSMUSG00000110937	0
ENSMUSG00000110938	0
ENSMUSG00000110940	0
ENSMUSG00000110941	0
ENSMUSG00000110942	0
ENSMUSG00000110943	0
ENSMUSG00000110944	0
ENSMUSG00000110945	200
ENSMUSG00000110946	0
ENSMUSG00000110947	0
ENSMUSG00000110949	72
ENSMUSG00000110950	0
ENSMUSG00000110951	0
ENSMUSG00000110952	0
ENSMUSG00000110953	0
ENSMUSG00000110956	0
ENSMUSG00000110957	5
ENSMUSG00000110958	0
ENSMUSG00000110959	0
ENSMUSG00000110960	1
ENSMUSG00000110962	0
ENSMUSG00000110964	0
ENSMUSG00000110966	0
ENSMUSG00000110967	0
ENSMUSG00000110968	0
ENSMUSG00000110969	0
ENSMUSG00000110970	0
ENSMUSG00000110972	0
ENSMUSG00000110973	0
ENSMUSG00000110976	0
ENSMUSG00000110977	0
ENSMUSG00000110978	0
ENSMUSG00000110980	216
ENSMUSG00000110981	0
ENSMUSG00000110982	5
ENSMUSG00000110983	0
ENSMUSG00000110984	0
ENSMUSG00000110985	0
ENSMUSG00000110986	0
ENSMUSG00000110987	0
ENSMUSG00000110988	0
ENSMUSG00000110989	1
ENSMUSG00000110991	0
ENSMUSG00000110992	0
ENSMUSG00000110993	2
ENSMUSG00000110995	0
ENSMUSG00000110996	0
ENSMUSG00000110997	12
ENSMUSG00000110998	0
ENSMUSG00000110999	0
ENSMUSG00000111000	0
ENSMUSG00000111001	4
ENSMUSG00000111002	0
ENSMUSG00000111003	0
ENSMUSG00000111004	0
ENSMUSG00000111005	0
ENSMUSG00000111006	1
ENSMUSG00000111008	0
ENSMUSG00000111010	0
ENSMUSG00000111012	0
ENSMUSG00000111013	15
ENSMUSG00000111014	0
ENSMUSG00000111015	0
ENSMUSG00000111016	0
ENSMUSG00000111017	0
ENSMUSG00000111018	0
ENSMUSG00000111019	1
ENSMUSG00000111020	0
ENSMUSG00000111021	0
ENSMUSG00000111022	0
ENSMUSG00000111023	0
ENSMUSG00000111025	0
ENSMUSG00000111027	6
ENSMUSG00000111028	0
ENSMUSG00000111029	0
ENSMUSG00000111030	9
ENSMUSG00000111031	0
ENSMUSG00000111032	0
ENSMUSG00000111033	0
ENSMUSG00000111034	0
ENSMUSG00000111035	0
ENSMUSG00000111036	0
ENSMUSG00000111037	0
ENSMUSG00000111039	1
ENSMUSG00000111041	0
ENSMUSG00000111042	0
ENSMUSG00000111043	0
ENSMUSG00000111044	0
ENSMUSG00000111045	0
ENSMUSG00000111046	0
ENSMUSG00000111047	0
ENSMUSG00000111048	0
ENSMUSG00000111049	0
ENSMUSG00000111050	1
ENSMUSG00000111051	0
ENSMUSG00000111052	8
ENSMUSG00000111053	5
ENSMUSG00000111054	0
ENSMUSG00000111055	7
ENSMUSG00000111056	0
ENSMUSG00000111057	0
ENSMUSG00000111058	27
ENSMUSG00000111059	0
ENSMUSG00000111060	0
ENSMUSG00000111061	0
ENSMUSG00000111062	0
ENSMUSG00000111063	411
ENSMUSG00000111064	0
ENSMUSG00000111065	1
ENSMUSG00000111066	0
ENSMUSG00000111067	6
ENSMUSG00000111068	0
ENSMUSG00000111069	0
ENSMUSG00000111070	0
ENSMUSG00000111071	0
ENSMUSG00000111072	0
ENSMUSG00000111073	0
ENSMUSG00000111074	0
ENSMUSG00000111075	0
ENSMUSG00000111077	0
ENSMUSG00000111078	2
ENSMUSG00000111079	18
ENSMUSG00000111080	2143
ENSMUSG00000111081	0
ENSMUSG00000111082	5
ENSMUSG00000111083	0
ENSMUSG00000111084	0
ENSMUSG00000111085	4
ENSMUSG00000111086	0
ENSMUSG00000111087	0
ENSMUSG00000111088	32
ENSMUSG00000111089	0
ENSMUSG00000111090	26
ENSMUSG00000111091	0
ENSMUSG00000111092	1
ENSMUSG00000111093	0
ENSMUSG00000111094	1
ENSMUSG00000111095	0
ENSMUSG00000111096	0
ENSMUSG00000111097	12
ENSMUSG00000111098	0
ENSMUSG00000111100	0
ENSMUSG00000111102	0
ENSMUSG00000111103	3
ENSMUSG00000111104	0
ENSMUSG00000111105	0
ENSMUSG00000111106	0
ENSMUSG00000111107	0
ENSMUSG00000111108	0
ENSMUSG00000111109	0
ENSMUSG00000111110	0
ENSMUSG00000111111	0
ENSMUSG00000111112	0
ENSMUSG00000111114	0
ENSMUSG00000111115	0
ENSMUSG00000111116	29
ENSMUSG00000111117	0
ENSMUSG00000111118	394
ENSMUSG00000111119	0
ENSMUSG00000111120	0
ENSMUSG00000111121	0
ENSMUSG00000111122	0
ENSMUSG00000111124	0
ENSMUSG00000111126	0
ENSMUSG00000111127	0
ENSMUSG00000111128	683
ENSMUSG00000111129	0
ENSMUSG00000111131	0
ENSMUSG00000111132	0
ENSMUSG00000111133	16
ENSMUSG00000111135	0
ENSMUSG00000111137	0
ENSMUSG00000111139	0
ENSMUSG00000111141	0
ENSMUSG00000111142	0
ENSMUSG00000111143	0
ENSMUSG00000111144	0
ENSMUSG00000111146	0
ENSMUSG00000111147	3
ENSMUSG00000111148	0
ENSMUSG00000111149	0
ENSMUSG00000111151	1
ENSMUSG00000111152	0
ENSMUSG00000111153	0
ENSMUSG00000111154	0
ENSMUSG00000111155	0
ENSMUSG00000111156	0
ENSMUSG00000111157	0
ENSMUSG00000111159	0
ENSMUSG00000111160	0
ENSMUSG00000111161	0
ENSMUSG00000111162	0
ENSMUSG00000111163	19
ENSMUSG00000111164	0
ENSMUSG00000111165	0
ENSMUSG00000111166	0
ENSMUSG00000111167	0
ENSMUSG00000111168	0
ENSMUSG00000111169	0
ENSMUSG00000111171	9
ENSMUSG00000111172	0
ENSMUSG00000111173	0
ENSMUSG00000111174	0
ENSMUSG00000111175	0
ENSMUSG00000111176	0
ENSMUSG00000111177	1
ENSMUSG00000111179	0
ENSMUSG00000111180	0
ENSMUSG00000111181	0
ENSMUSG00000111182	0
ENSMUSG00000111183	0
ENSMUSG00000111184	0
ENSMUSG00000111186	0
ENSMUSG00000111188	3
ENSMUSG00000111189	1
ENSMUSG00000111190	0
ENSMUSG00000111191	0
ENSMUSG00000111192	0
ENSMUSG00000111193	0
ENSMUSG00000111194	0
ENSMUSG00000111195	0
ENSMUSG00000111196	0
ENSMUSG00000111197	12
ENSMUSG00000111198	0
ENSMUSG00000111199	0
ENSMUSG00000111200	0
ENSMUSG00000111201	1
ENSMUSG00000111202	0
ENSMUSG00000111203	0
ENSMUSG00000111204	5
ENSMUSG00000111205	0
ENSMUSG00000111207	0
ENSMUSG00000111208	0
ENSMUSG00000111209	0
ENSMUSG00000111210	0
ENSMUSG00000111211	0
ENSMUSG00000111212	1
ENSMUSG00000111213	0
ENSMUSG00000111215	0
ENSMUSG00000111216	0
ENSMUSG00000111217	0
ENSMUSG00000111218	0
ENSMUSG00000111219	0
ENSMUSG00000111221	0
ENSMUSG00000111222	0
ENSMUSG00000111223	0
ENSMUSG00000111224	0
ENSMUSG00000111225	0
ENSMUSG00000111227	0
ENSMUSG00000111228	0
ENSMUSG00000111229	7
ENSMUSG00000111231	0
ENSMUSG00000111232	1
ENSMUSG00000111233	0
ENSMUSG00000111234	0
ENSMUSG00000111235	0
ENSMUSG00000111236	0
ENSMUSG00000111238	0
ENSMUSG00000111239	0
ENSMUSG00000111240	0
ENSMUSG00000111241	0
ENSMUSG00000111242	0
ENSMUSG00000111243	0
ENSMUSG00000111244	0
ENSMUSG00000111245	0
ENSMUSG00000111246	17
ENSMUSG00000111248	0
ENSMUSG00000111249	0
ENSMUSG00000111250	2
ENSMUSG00000111251	0
ENSMUSG00000111252	0
ENSMUSG00000111253	0
ENSMUSG00000111254	0
ENSMUSG00000111256	0
ENSMUSG00000111257	0
ENSMUSG00000111258	94
ENSMUSG00000111259	0
ENSMUSG00000111260	1
ENSMUSG00000111262	0
ENSMUSG00000111263	0
ENSMUSG00000111264	8
ENSMUSG00000111265	0
ENSMUSG00000111266	0
ENSMUSG00000111267	0
ENSMUSG00000111268	0
ENSMUSG00000111269	0
ENSMUSG00000111270	0
ENSMUSG00000111271	0
ENSMUSG00000111272	0
ENSMUSG00000111273	0
ENSMUSG00000111274	0
ENSMUSG00000111275	0
ENSMUSG00000111276	0
ENSMUSG00000111278	0
ENSMUSG00000111280	0
ENSMUSG00000111281	0
ENSMUSG00000111282	0
ENSMUSG00000111283	4
ENSMUSG00000111284	0
ENSMUSG00000111285	0
ENSMUSG00000111286	0
ENSMUSG00000111290	0
ENSMUSG00000111291	404
ENSMUSG00000111292	1
ENSMUSG00000111293	17
ENSMUSG00000111294	0
ENSMUSG00000111295	0
ENSMUSG00000111296	0
ENSMUSG00000111297	0
ENSMUSG00000111298	0
ENSMUSG00000111299	0
ENSMUSG00000111300	0
ENSMUSG00000111301	0
ENSMUSG00000111302	0
ENSMUSG00000111303	337
ENSMUSG00000111304	0
ENSMUSG00000111305	0
ENSMUSG00000111306	0
ENSMUSG00000111308	0
ENSMUSG00000111309	0
ENSMUSG00000111310	0
ENSMUSG00000111312	12
ENSMUSG00000111313	0
ENSMUSG00000111315	0
ENSMUSG00000111316	0
ENSMUSG00000111317	2
ENSMUSG00000111318	0
ENSMUSG00000111320	0
ENSMUSG00000111322	0
ENSMUSG00000111323	0
ENSMUSG00000111324	10
ENSMUSG00000111325	75
ENSMUSG00000111326	0
ENSMUSG00000111327	0
ENSMUSG00000111329	59
ENSMUSG00000111330	0
ENSMUSG00000111333	0
ENSMUSG00000111334	18
ENSMUSG00000111335	0
ENSMUSG00000111336	3
ENSMUSG00000111337	2
ENSMUSG00000111338	0
ENSMUSG00000111339	0
ENSMUSG00000111340	58
ENSMUSG00000111341	1
ENSMUSG00000111342	0
ENSMUSG00000111343	10
ENSMUSG00000111344	0
ENSMUSG00000111345	27
ENSMUSG00000111346	0
ENSMUSG00000111348	9
ENSMUSG00000111349	0
ENSMUSG00000111350	0
ENSMUSG00000111351	0
ENSMUSG00000111352	0
ENSMUSG00000111353	0
ENSMUSG00000111354	0
ENSMUSG00000111355	0
ENSMUSG00000111356	1
ENSMUSG00000111357	0
ENSMUSG00000111358	0
ENSMUSG00000111359	0
ENSMUSG00000111360	0
ENSMUSG00000111361	1
ENSMUSG00000111362	0
ENSMUSG00000111363	0
ENSMUSG00000111364	1
ENSMUSG00000111365	1
ENSMUSG00000111366	0
ENSMUSG00000111368	4
ENSMUSG00000111369	3
ENSMUSG00000111371	0
ENSMUSG00000111373	0
ENSMUSG00000111374	1
ENSMUSG00000111375	404
ENSMUSG00000111376	0
ENSMUSG00000111377	1
ENSMUSG00000111378	0
ENSMUSG00000111379	0
ENSMUSG00000111380	0
ENSMUSG00000111381	0
ENSMUSG00000111382	0
ENSMUSG00000111383	0
ENSMUSG00000111384	0
ENSMUSG00000111386	0
ENSMUSG00000111387	0
ENSMUSG00000111388	0
ENSMUSG00000111389	0
ENSMUSG00000111390	28
ENSMUSG00000111394	1226
ENSMUSG00000111395	0
ENSMUSG00000111396	0
ENSMUSG00000111397	0
ENSMUSG00000111398	1
ENSMUSG00000111399	0
ENSMUSG00000111400	0
ENSMUSG00000111403	0
ENSMUSG00000111404	0
ENSMUSG00000111405	0
ENSMUSG00000111406	0
ENSMUSG00000111409	1
ENSMUSG00000111410	0
ENSMUSG00000111411	0
ENSMUSG00000111412	0
ENSMUSG00000111413	0
ENSMUSG00000111414	0
ENSMUSG00000111415	2
ENSMUSG00000111416	0
ENSMUSG00000111417	4
ENSMUSG00000111418	0
ENSMUSG00000111419	0
ENSMUSG00000111420	0
ENSMUSG00000111421	0
ENSMUSG00000111422	47
ENSMUSG00000111423	0
ENSMUSG00000111424	1
ENSMUSG00000111425	0
ENSMUSG00000111426	0
ENSMUSG00000111427	0
ENSMUSG00000111428	0
ENSMUSG00000111429	0
ENSMUSG00000111430	0
ENSMUSG00000111431	0
ENSMUSG00000111432	0
ENSMUSG00000111433	0
ENSMUSG00000111434	0
ENSMUSG00000111435	0
ENSMUSG00000111436	0
ENSMUSG00000111437	0
ENSMUSG00000111438	0
ENSMUSG00000111439	0
ENSMUSG00000111440	0
ENSMUSG00000111441	0
ENSMUSG00000111442	0
ENSMUSG00000111443	0
ENSMUSG00000111444	0
ENSMUSG00000111445	0
ENSMUSG00000111446	0
ENSMUSG00000111447	2
ENSMUSG00000111448	0
ENSMUSG00000111449	0
ENSMUSG00000111450	0
ENSMUSG00000111451	0
ENSMUSG00000111453	0
ENSMUSG00000111454	0
ENSMUSG00000111455	0
ENSMUSG00000111456	0
ENSMUSG00000111457	0
ENSMUSG00000111458	0
ENSMUSG00000111459	0
ENSMUSG00000111460	0
ENSMUSG00000111462	8
ENSMUSG00000111463	0
ENSMUSG00000111464	0
ENSMUSG00000111465	31
ENSMUSG00000111466	0
ENSMUSG00000111467	0
ENSMUSG00000111468	1
ENSMUSG00000111470	0
ENSMUSG00000111471	0
ENSMUSG00000111472	0
ENSMUSG00000111473	0
ENSMUSG00000111474	18
ENSMUSG00000111477	0
ENSMUSG00000111478	1
ENSMUSG00000111479	0
ENSMUSG00000111480	0
ENSMUSG00000111481	14
ENSMUSG00000111482	0
ENSMUSG00000111483	0
ENSMUSG00000111484	0
ENSMUSG00000111485	0
ENSMUSG00000111486	0
ENSMUSG00000111487	0
ENSMUSG00000111488	6
ENSMUSG00000111489	8
ENSMUSG00000111490	0
ENSMUSG00000111491	0
ENSMUSG00000111492	0
ENSMUSG00000111493	0
ENSMUSG00000111494	0
ENSMUSG00000111495	0
ENSMUSG00000111496	31
ENSMUSG00000111497	30
ENSMUSG00000111498	0
ENSMUSG00000111499	0
ENSMUSG00000111500	0
ENSMUSG00000111503	0
ENSMUSG00000111504	2
ENSMUSG00000111505	0
ENSMUSG00000111506	0
ENSMUSG00000111507	0
ENSMUSG00000111508	0
ENSMUSG00000111509	0
ENSMUSG00000111510	0
ENSMUSG00000111511	0
ENSMUSG00000111512	0
ENSMUSG00000111514	0
ENSMUSG00000111515	0
ENSMUSG00000111517	0
ENSMUSG00000111518	0
ENSMUSG00000111520	0
ENSMUSG00000111521	172
ENSMUSG00000111523	0
ENSMUSG00000111524	0
ENSMUSG00000111525	0
ENSMUSG00000111526	0
ENSMUSG00000111528	0
ENSMUSG00000111529	1
ENSMUSG00000111530	0
ENSMUSG00000111531	13
ENSMUSG00000111532	0
ENSMUSG00000111533	0
ENSMUSG00000111534	0
ENSMUSG00000111535	19
ENSMUSG00000111537	0
ENSMUSG00000111539	7
ENSMUSG00000111540	1
ENSMUSG00000111541	0
ENSMUSG00000111542	0
ENSMUSG00000111543	0
ENSMUSG00000111544	0
ENSMUSG00000111545	0
ENSMUSG00000111546	1
ENSMUSG00000111547	72
ENSMUSG00000111548	9
ENSMUSG00000111549	0
ENSMUSG00000111550	0
ENSMUSG00000111551	0
ENSMUSG00000111552	0
ENSMUSG00000111553	0
ENSMUSG00000111554	0
ENSMUSG00000111555	0
ENSMUSG00000111556	25
ENSMUSG00000111557	0
ENSMUSG00000111558	0
ENSMUSG00000111560	1
ENSMUSG00000111561	0
ENSMUSG00000111562	0
ENSMUSG00000111563	0
ENSMUSG00000111564	0
ENSMUSG00000111565	2
ENSMUSG00000111566	0
ENSMUSG00000111567	0
ENSMUSG00000111568	0
ENSMUSG00000111569	0
ENSMUSG00000111570	0
ENSMUSG00000111572	0
ENSMUSG00000111573	0
ENSMUSG00000111574	0
ENSMUSG00000111575	2
ENSMUSG00000111576	0
ENSMUSG00000111577	0
ENSMUSG00000111578	0
ENSMUSG00000111580	0
ENSMUSG00000111581	0
ENSMUSG00000111582	1
ENSMUSG00000111583	14
ENSMUSG00000111585	0
ENSMUSG00000111587	0
ENSMUSG00000111589	0
ENSMUSG00000111590	0
ENSMUSG00000111591	0
ENSMUSG00000111593	0
ENSMUSG00000111594	69
ENSMUSG00000111596	0
ENSMUSG00000111597	0
ENSMUSG00000111598	0
ENSMUSG00000111600	0
ENSMUSG00000111601	0
ENSMUSG00000111602	0
ENSMUSG00000111604	0
ENSMUSG00000111605	3
ENSMUSG00000111606	0
ENSMUSG00000111608	0
ENSMUSG00000111609	0
ENSMUSG00000111610	8
ENSMUSG00000111611	0
ENSMUSG00000111612	0
ENSMUSG00000111613	0
ENSMUSG00000111615	0
ENSMUSG00000111616	0
ENSMUSG00000111617	0
ENSMUSG00000111618	0
ENSMUSG00000111619	0
ENSMUSG00000111620	0
ENSMUSG00000111621	0
ENSMUSG00000111622	0
ENSMUSG00000111623	0
ENSMUSG00000111625	0
ENSMUSG00000111626	1
ENSMUSG00000111627	0
ENSMUSG00000111629	0
ENSMUSG00000111630	0
ENSMUSG00000111631	1
ENSMUSG00000111632	0
ENSMUSG00000111633	2
ENSMUSG00000111635	0
ENSMUSG00000111637	0
ENSMUSG00000111638	0
ENSMUSG00000111639	0
