gene	W5
ENSMUSG00000105985	0
ENSMUSG00000105986	1
ENSMUSG00000105987	1922
ENSMUSG00000105988	0
ENSMUSG00000105989	0
ENSMUSG00000105990	9
ENSMUSG00000105991	0
ENSMUSG00000105992	1
ENSMUSG00000105993	1
ENSMUSG00000105994	0
ENSMUSG00000105995	0
ENSMUSG00000105996	0
ENSMUSG00000105997	0
ENSMUSG00000105998	0
ENSMUSG00000105999	0
ENSMUSG00000106000	0
ENSMUSG00000106001	0
ENSMUSG00000106002	0
ENSMUSG00000106003	0
ENSMUSG00000106004	0
ENSMUSG00000106005	0
ENSMUSG00000106006	0
ENSMUSG00000106007	0
ENSMUSG00000106008	0
ENSMUSG00000106009	0
ENSMUSG00000106010	0
ENSMUSG00000106011	0
ENSMUSG00000106012	0
ENSMUSG00000106013	0
ENSMUSG00000106014	2
ENSMUSG00000106015	0
ENSMUSG00000106016	0
ENSMUSG00000106017	0
ENSMUSG00000106018	0
ENSMUSG00000106019	901
ENSMUSG00000106020	0
ENSMUSG00000106021	0
ENSMUSG00000106022	30
ENSMUSG00000106023	0
ENSMUSG00000106024	0
ENSMUSG00000106025	44
ENSMUSG00000106026	0
ENSMUSG00000106027	0
ENSMUSG00000106028	1
ENSMUSG00000106029	0
ENSMUSG00000106030	0
ENSMUSG00000106031	0
ENSMUSG00000106032	1
ENSMUSG00000106033	0
ENSMUSG00000106034	0
ENSMUSG00000106035	29
ENSMUSG00000106036	1
ENSMUSG00000106037	5
ENSMUSG00000106038	0
ENSMUSG00000106039	0
ENSMUSG00000106040	0
ENSMUSG00000106041	0
ENSMUSG00000106042	0
ENSMUSG00000106043	0
ENSMUSG00000106044	0
ENSMUSG00000106045	0
ENSMUSG00000106046	0
ENSMUSG00000106047	0
ENSMUSG00000106048	0
ENSMUSG00000106049	0
ENSMUSG00000106050	0
ENSMUSG00000106051	0
ENSMUSG00000106052	1
ENSMUSG00000106053	0
ENSMUSG00000106054	0
ENSMUSG00000106056	0
ENSMUSG00000106057	0
ENSMUSG00000106058	0
ENSMUSG00000106059	0
ENSMUSG00000106060	0
ENSMUSG00000106061	0
ENSMUSG00000106062	24
ENSMUSG00000106063	0
ENSMUSG00000106064	0
ENSMUSG00000106065	0
ENSMUSG00000106066	0
ENSMUSG00000106067	0
ENSMUSG00000106068	0
ENSMUSG00000106069	0
ENSMUSG00000106070	0
ENSMUSG00000106071	0
ENSMUSG00000106072	0
ENSMUSG00000106073	0
ENSMUSG00000106074	0
ENSMUSG00000106075	0
ENSMUSG00000106076	0
ENSMUSG00000106077	0
ENSMUSG00000106078	1
ENSMUSG00000106079	0
ENSMUSG00000106080	0
ENSMUSG00000106081	0
ENSMUSG00000106082	4
ENSMUSG00000106083	0
ENSMUSG00000106084	0
ENSMUSG00000106085	0
ENSMUSG00000106086	0
ENSMUSG00000106087	94
ENSMUSG00000106088	0
ENSMUSG00000106089	4
ENSMUSG00000106090	1
ENSMUSG00000106091	0
ENSMUSG00000106092	0
ENSMUSG00000106093	6
ENSMUSG00000106094	0
ENSMUSG00000106095	0
ENSMUSG00000106096	4
ENSMUSG00000106097	0
ENSMUSG00000106098	0
ENSMUSG00000106099	27
ENSMUSG00000106100	0
ENSMUSG00000106101	0
ENSMUSG00000106102	0
ENSMUSG00000106103	14
ENSMUSG00000106104	0
ENSMUSG00000106105	0
ENSMUSG00000106106	59045
ENSMUSG00000106107	0
ENSMUSG00000106108	0
ENSMUSG00000106109	0
ENSMUSG00000106110	0
ENSMUSG00000106111	0
ENSMUSG00000106112	1
ENSMUSG00000106113	0
ENSMUSG00000106114	0
ENSMUSG00000106115	0
ENSMUSG00000106116	0
ENSMUSG00000106117	0
ENSMUSG00000106118	0
ENSMUSG00000106119	0
ENSMUSG00000106120	1
ENSMUSG00000106121	0
ENSMUSG00000106122	0
ENSMUSG00000106123	4
ENSMUSG00000106124	0
ENSMUSG00000106125	0
ENSMUSG00000106126	0
ENSMUSG00000106127	0
ENSMUSG00000106128	0
ENSMUSG00000106129	0
ENSMUSG00000106130	0
ENSMUSG00000106131	0
ENSMUSG00000106132	0
ENSMUSG00000106133	5
ENSMUSG00000106134	0
ENSMUSG00000106135	0
ENSMUSG00000106136	0
ENSMUSG00000106137	0
ENSMUSG00000106138	0
ENSMUSG00000106139	8
ENSMUSG00000106140	0
ENSMUSG00000106141	0
ENSMUSG00000106142	0
ENSMUSG00000106143	0
ENSMUSG00000106144	0
ENSMUSG00000106145	0
ENSMUSG00000106146	0
ENSMUSG00000106147	0
ENSMUSG00000106148	0
ENSMUSG00000106149	1
ENSMUSG00000106150	0
ENSMUSG00000106151	0
ENSMUSG00000106152	0
ENSMUSG00000106153	0
ENSMUSG00000106154	0
ENSMUSG00000106155	2
ENSMUSG00000106156	0
ENSMUSG00000106157	5
ENSMUSG00000106158	1
ENSMUSG00000106159	0
ENSMUSG00000106160	0
ENSMUSG00000106161	0
ENSMUSG00000106162	0
ENSMUSG00000106163	0
ENSMUSG00000106164	40
ENSMUSG00000106165	0
ENSMUSG00000106166	8
ENSMUSG00000106168	0
ENSMUSG00000106169	2
ENSMUSG00000106170	2
ENSMUSG00000106172	0
ENSMUSG00000106173	0
ENSMUSG00000106174	0
ENSMUSG00000106175	0
ENSMUSG00000106176	0
ENSMUSG00000106177	0
ENSMUSG00000106178	6
ENSMUSG00000106179	0
ENSMUSG00000106180	0
ENSMUSG00000106181	3
ENSMUSG00000106182	0
ENSMUSG00000106183	0
ENSMUSG00000106184	0
ENSMUSG00000106185	0
ENSMUSG00000106186	0
ENSMUSG00000106187	0
ENSMUSG00000106188	0
ENSMUSG00000106189	0
ENSMUSG00000106190	4
ENSMUSG00000106191	0
ENSMUSG00000106192	3
ENSMUSG00000106193	0
ENSMUSG00000106194	1
ENSMUSG00000106195	0
ENSMUSG00000106196	0
ENSMUSG00000106197	2
ENSMUSG00000106198	2
ENSMUSG00000106199	0
ENSMUSG00000106200	0
ENSMUSG00000106201	0
ENSMUSG00000106202	0
ENSMUSG00000106203	0
ENSMUSG00000106204	0
ENSMUSG00000106205	52
ENSMUSG00000106206	0
ENSMUSG00000106207	0
ENSMUSG00000106208	15
ENSMUSG00000106209	34
ENSMUSG00000106210	0
ENSMUSG00000106211	0
ENSMUSG00000106212	0
ENSMUSG00000106213	0
ENSMUSG00000106214	0
ENSMUSG00000106215	0
ENSMUSG00000106216	0
ENSMUSG00000106217	0
ENSMUSG00000106218	0
ENSMUSG00000106219	6
ENSMUSG00000106220	0
ENSMUSG00000106221	0
ENSMUSG00000106222	0
ENSMUSG00000106223	2
ENSMUSG00000106224	30
ENSMUSG00000106225	4
ENSMUSG00000106226	0
ENSMUSG00000106227	0
ENSMUSG00000106228	0
ENSMUSG00000106229	0
ENSMUSG00000106230	10
ENSMUSG00000106231	0
ENSMUSG00000106232	0
ENSMUSG00000106233	0
ENSMUSG00000106234	0
ENSMUSG00000106235	0
ENSMUSG00000106236	0
ENSMUSG00000106237	214
ENSMUSG00000106238	0
ENSMUSG00000106239	0
ENSMUSG00000106240	0
ENSMUSG00000106241	0
ENSMUSG00000106242	0
ENSMUSG00000106243	0
ENSMUSG00000106244	0
ENSMUSG00000106245	16
ENSMUSG00000106246	3
ENSMUSG00000106247	0
ENSMUSG00000106248	0
ENSMUSG00000106249	0
ENSMUSG00000106250	0
ENSMUSG00000106251	31
ENSMUSG00000106252	0
ENSMUSG00000106253	0
ENSMUSG00000106254	0
ENSMUSG00000106255	1
ENSMUSG00000106256	0
ENSMUSG00000106257	0
ENSMUSG00000106258	4
ENSMUSG00000106259	0
ENSMUSG00000106260	0
ENSMUSG00000106261	2
ENSMUSG00000106262	37
ENSMUSG00000106263	0
ENSMUSG00000106264	0
ENSMUSG00000106265	0
ENSMUSG00000106266	0
ENSMUSG00000106267	0
ENSMUSG00000106268	0
ENSMUSG00000106269	0
ENSMUSG00000106270	0
ENSMUSG00000106271	0
ENSMUSG00000106272	0
ENSMUSG00000106273	0
ENSMUSG00000106274	0
ENSMUSG00000106275	4
ENSMUSG00000106276	0
ENSMUSG00000106278	0
ENSMUSG00000106279	0
ENSMUSG00000106280	0
ENSMUSG00000106281	0
ENSMUSG00000106282	0
ENSMUSG00000106283	0
ENSMUSG00000106284	0
ENSMUSG00000106285	0
ENSMUSG00000106286	0
ENSMUSG00000106287	9
ENSMUSG00000106288	0
ENSMUSG00000106289	0
ENSMUSG00000106290	22
ENSMUSG00000106291	17
ENSMUSG00000106292	0
ENSMUSG00000106293	0
ENSMUSG00000106294	25
ENSMUSG00000106295	0
ENSMUSG00000106296	1
ENSMUSG00000106297	0
ENSMUSG00000106298	0
ENSMUSG00000106299	0
ENSMUSG00000106300	2
ENSMUSG00000106301	0
ENSMUSG00000106302	0
ENSMUSG00000106303	0
ENSMUSG00000106304	0
ENSMUSG00000106305	0
ENSMUSG00000106306	0
ENSMUSG00000106307	0
ENSMUSG00000106308	0
ENSMUSG00000106309	0
ENSMUSG00000106310	0
ENSMUSG00000106311	1
ENSMUSG00000106312	0
ENSMUSG00000106313	0
ENSMUSG00000106314	0
ENSMUSG00000106315	0
ENSMUSG00000106316	0
ENSMUSG00000106317	54
ENSMUSG00000106318	0
ENSMUSG00000106319	0
ENSMUSG00000106320	0
ENSMUSG00000106321	1
ENSMUSG00000106322	0
ENSMUSG00000106323	0
ENSMUSG00000106324	0
ENSMUSG00000106325	0
ENSMUSG00000106326	0
ENSMUSG00000106327	0
ENSMUSG00000106328	0
ENSMUSG00000106329	0
ENSMUSG00000106330	0
ENSMUSG00000106331	0
ENSMUSG00000106332	0
ENSMUSG00000106333	0
ENSMUSG00000106334	0
ENSMUSG00000106335	0
ENSMUSG00000106336	0
ENSMUSG00000106337	0
ENSMUSG00000106338	0
ENSMUSG00000106339	0
ENSMUSG00000106340	0
ENSMUSG00000106341	0
ENSMUSG00000106342	0
ENSMUSG00000106343	0
ENSMUSG00000106344	0
ENSMUSG00000106345	0
ENSMUSG00000106346	1
ENSMUSG00000106347	0
ENSMUSG00000106348	1
ENSMUSG00000106349	0
ENSMUSG00000106350	2
ENSMUSG00000106351	0
ENSMUSG00000106352	0
ENSMUSG00000106353	5
ENSMUSG00000106354	0
ENSMUSG00000106355	0
ENSMUSG00000106356	0
ENSMUSG00000106357	10
ENSMUSG00000106358	0
ENSMUSG00000106359	0
ENSMUSG00000106360	0
ENSMUSG00000106361	0
ENSMUSG00000106362	0
ENSMUSG00000106363	0
ENSMUSG00000106364	0
ENSMUSG00000106365	63
ENSMUSG00000106366	0
ENSMUSG00000106367	3
ENSMUSG00000106368	0
ENSMUSG00000106369	0
ENSMUSG00000106370	0
ENSMUSG00000106371	0
ENSMUSG00000106372	0
ENSMUSG00000106373	0
ENSMUSG00000106374	0
ENSMUSG00000106375	4
ENSMUSG00000106376	0
ENSMUSG00000106377	0
ENSMUSG00000106378	0
ENSMUSG00000106379	2
ENSMUSG00000106380	0
ENSMUSG00000106381	0
ENSMUSG00000106382	0
ENSMUSG00000106383	171
ENSMUSG00000106384	0
ENSMUSG00000106385	0
ENSMUSG00000106386	0
ENSMUSG00000106387	0
ENSMUSG00000106388	0
ENSMUSG00000106389	0
ENSMUSG00000106390	0
ENSMUSG00000106391	23
ENSMUSG00000106392	0
ENSMUSG00000106393	0
ENSMUSG00000106394	0
ENSMUSG00000106395	0
ENSMUSG00000106396	4
ENSMUSG00000106397	0
ENSMUSG00000106398	0
ENSMUSG00000106399	0
ENSMUSG00000106400	0
ENSMUSG00000106401	0
ENSMUSG00000106402	0
ENSMUSG00000106403	0
ENSMUSG00000106404	0
ENSMUSG00000106405	1
ENSMUSG00000106406	5
ENSMUSG00000106407	0
ENSMUSG00000106408	0
ENSMUSG00000106409	0
ENSMUSG00000106410	0
ENSMUSG00000106411	0
ENSMUSG00000106412	0
ENSMUSG00000106413	0
ENSMUSG00000106414	0
ENSMUSG00000106415	1
ENSMUSG00000106416	27
ENSMUSG00000106417	0
ENSMUSG00000106418	0
ENSMUSG00000106419	0
ENSMUSG00000106420	0
ENSMUSG00000106421	0
ENSMUSG00000106422	0
ENSMUSG00000106423	0
ENSMUSG00000106424	8
ENSMUSG00000106425	0
ENSMUSG00000106426	1
ENSMUSG00000106427	13
ENSMUSG00000106428	0
ENSMUSG00000106429	6
ENSMUSG00000106430	1
ENSMUSG00000106431	0
ENSMUSG00000106432	0
ENSMUSG00000106433	0
ENSMUSG00000106434	0
ENSMUSG00000106435	0
ENSMUSG00000106436	0
ENSMUSG00000106437	0
ENSMUSG00000106438	4
ENSMUSG00000106439	0
ENSMUSG00000106440	0
ENSMUSG00000106441	0
ENSMUSG00000106442	0
ENSMUSG00000106443	0
ENSMUSG00000106444	0
ENSMUSG00000106445	0
ENSMUSG00000106446	4
ENSMUSG00000106447	10
ENSMUSG00000106448	0
ENSMUSG00000106450	0
ENSMUSG00000106451	0
ENSMUSG00000106452	0
ENSMUSG00000106453	1
ENSMUSG00000106454	1
ENSMUSG00000106455	0
ENSMUSG00000106456	0
ENSMUSG00000106457	0
ENSMUSG00000106458	0
ENSMUSG00000106459	0
ENSMUSG00000106460	0
ENSMUSG00000106461	13
ENSMUSG00000106462	0
ENSMUSG00000106463	13
ENSMUSG00000106464	0
ENSMUSG00000106465	0
ENSMUSG00000106466	0
ENSMUSG00000106467	0
ENSMUSG00000106468	2
ENSMUSG00000106469	0
ENSMUSG00000106470	0
ENSMUSG00000106471	0
ENSMUSG00000106472	0
ENSMUSG00000106473	0
ENSMUSG00000106474	0
ENSMUSG00000106475	10
ENSMUSG00000106476	0
ENSMUSG00000106477	0
ENSMUSG00000106478	0
ENSMUSG00000106479	0
ENSMUSG00000106480	0
ENSMUSG00000106481	0
ENSMUSG00000106482	0
ENSMUSG00000106483	0
ENSMUSG00000106484	2
ENSMUSG00000106485	1
ENSMUSG00000106486	0
ENSMUSG00000106487	0
ENSMUSG00000106488	0
ENSMUSG00000106489	0
ENSMUSG00000106490	0
ENSMUSG00000106491	1
ENSMUSG00000106492	4
ENSMUSG00000106493	0
ENSMUSG00000106494	0
ENSMUSG00000106495	2
ENSMUSG00000106496	0
ENSMUSG00000106497	0
ENSMUSG00000106498	26
ENSMUSG00000106499	34
ENSMUSG00000106500	0
ENSMUSG00000106501	0
ENSMUSG00000106502	0
ENSMUSG00000106503	0
ENSMUSG00000106504	0
ENSMUSG00000106505	0
ENSMUSG00000106506	0
ENSMUSG00000106507	0
ENSMUSG00000106508	18
ENSMUSG00000106509	0
ENSMUSG00000106510	0
ENSMUSG00000106511	0
ENSMUSG00000106512	0
ENSMUSG00000106513	0
ENSMUSG00000106514	2
ENSMUSG00000106515	0
ENSMUSG00000106516	0
ENSMUSG00000106517	0
ENSMUSG00000106518	1
ENSMUSG00000106519	19
ENSMUSG00000106520	0
ENSMUSG00000106521	0
ENSMUSG00000106522	0
ENSMUSG00000106523	0
ENSMUSG00000106524	27
ENSMUSG00000106525	0
ENSMUSG00000106526	0
ENSMUSG00000106527	0
ENSMUSG00000106528	0
ENSMUSG00000106529	0
ENSMUSG00000106530	0
ENSMUSG00000106531	0
ENSMUSG00000106532	0
ENSMUSG00000106533	0
ENSMUSG00000106534	1
ENSMUSG00000106535	20
ENSMUSG00000106536	0
ENSMUSG00000106537	0
ENSMUSG00000106538	0
ENSMUSG00000106539	0
ENSMUSG00000106540	0
ENSMUSG00000106541	0
ENSMUSG00000106542	0
ENSMUSG00000106543	0
ENSMUSG00000106544	0
ENSMUSG00000106545	0
ENSMUSG00000106546	0
ENSMUSG00000106547	116
ENSMUSG00000106548	0
ENSMUSG00000106549	0
ENSMUSG00000106550	1
ENSMUSG00000106551	0
ENSMUSG00000106552	0
ENSMUSG00000106553	0
ENSMUSG00000106554	0
ENSMUSG00000106555	2
ENSMUSG00000106556	0
ENSMUSG00000106557	0
ENSMUSG00000106558	0
ENSMUSG00000106559	0
ENSMUSG00000106560	4
ENSMUSG00000106561	0
ENSMUSG00000106562	0
ENSMUSG00000106563	0
ENSMUSG00000106564	0
ENSMUSG00000106565	3
ENSMUSG00000106566	0
ENSMUSG00000106567	0
ENSMUSG00000106568	1
ENSMUSG00000106569	0
ENSMUSG00000106570	0
ENSMUSG00000106571	0
ENSMUSG00000106572	1
ENSMUSG00000106573	0
ENSMUSG00000106574	7
ENSMUSG00000106575	0
ENSMUSG00000106576	0
ENSMUSG00000106577	0
ENSMUSG00000106578	0
ENSMUSG00000106579	0
ENSMUSG00000106580	1
ENSMUSG00000106581	0
ENSMUSG00000106582	0
ENSMUSG00000106583	2
ENSMUSG00000106584	0
ENSMUSG00000106585	0
ENSMUSG00000106586	0
ENSMUSG00000106587	0
ENSMUSG00000106588	0
ENSMUSG00000106589	0
ENSMUSG00000106590	0
ENSMUSG00000106591	0
ENSMUSG00000106592	0
ENSMUSG00000106593	0
ENSMUSG00000106594	0
ENSMUSG00000106595	1
ENSMUSG00000106596	1
ENSMUSG00000106597	0
ENSMUSG00000106598	0
ENSMUSG00000106599	0
ENSMUSG00000106600	0
ENSMUSG00000106601	0
ENSMUSG00000106602	0
ENSMUSG00000106603	0
ENSMUSG00000106604	0
ENSMUSG00000106605	0
ENSMUSG00000106606	0
ENSMUSG00000106607	0
ENSMUSG00000106608	0
ENSMUSG00000106609	0
ENSMUSG00000106610	0
ENSMUSG00000106611	0
ENSMUSG00000106612	0
ENSMUSG00000106613	0
ENSMUSG00000106614	0
ENSMUSG00000106615	0
ENSMUSG00000106616	0
ENSMUSG00000106617	222
ENSMUSG00000106618	0
ENSMUSG00000106619	0
ENSMUSG00000106620	0
ENSMUSG00000106621	0
ENSMUSG00000106622	0
ENSMUSG00000106623	0
ENSMUSG00000106624	0
ENSMUSG00000106625	0
ENSMUSG00000106626	0
ENSMUSG00000106627	1
ENSMUSG00000106628	0
ENSMUSG00000106629	0
ENSMUSG00000106630	0
ENSMUSG00000106631	2
ENSMUSG00000106632	0
ENSMUSG00000106633	0
ENSMUSG00000106634	0
ENSMUSG00000106635	0
ENSMUSG00000106636	3
ENSMUSG00000106637	0
ENSMUSG00000106639	0
ENSMUSG00000106640	0
ENSMUSG00000106641	6
ENSMUSG00000106642	0
ENSMUSG00000106643	7
ENSMUSG00000106644	0
ENSMUSG00000106645	0
ENSMUSG00000106646	0
ENSMUSG00000106647	0
ENSMUSG00000106648	0
ENSMUSG00000106649	0
ENSMUSG00000106650	0
ENSMUSG00000106651	1
ENSMUSG00000106652	0
ENSMUSG00000106653	0
ENSMUSG00000106654	0
ENSMUSG00000106655	0
ENSMUSG00000106656	0
ENSMUSG00000106657	1
ENSMUSG00000106658	0
ENSMUSG00000106659	0
ENSMUSG00000106660	0
ENSMUSG00000106661	0
ENSMUSG00000106662	57
ENSMUSG00000106663	1
ENSMUSG00000106664	2
ENSMUSG00000106665	26
ENSMUSG00000106666	0
ENSMUSG00000106667	0
ENSMUSG00000106668	0
ENSMUSG00000106669	0
ENSMUSG00000106670	0
ENSMUSG00000106671	0
ENSMUSG00000106673	1
ENSMUSG00000106674	1
ENSMUSG00000106675	0
ENSMUSG00000106676	1
ENSMUSG00000106677	0
ENSMUSG00000106678	15
ENSMUSG00000106679	2
ENSMUSG00000106680	22
ENSMUSG00000106681	0
ENSMUSG00000106682	0
ENSMUSG00000106683	8
ENSMUSG00000106688	21
ENSMUSG00000106689	0
ENSMUSG00000106690	0
ENSMUSG00000106691	7
ENSMUSG00000106692	0
ENSMUSG00000106694	0
ENSMUSG00000106696	5
ENSMUSG00000106698	0
ENSMUSG00000106699	0
ENSMUSG00000106701	0
ENSMUSG00000106702	5
ENSMUSG00000106703	1
ENSMUSG00000106704	0
ENSMUSG00000106705	0
ENSMUSG00000106706	1
ENSMUSG00000106707	3
ENSMUSG00000106708	0
ENSMUSG00000106709	26
ENSMUSG00000106710	0
ENSMUSG00000106712	0
ENSMUSG00000106713	0
ENSMUSG00000106714	0
ENSMUSG00000106715	0
ENSMUSG00000106717	6
ENSMUSG00000106718	0
ENSMUSG00000106719	0
ENSMUSG00000106720	0
ENSMUSG00000106721	0
ENSMUSG00000106725	0
ENSMUSG00000106726	0
ENSMUSG00000106729	0
ENSMUSG00000106730	0
ENSMUSG00000106732	0
ENSMUSG00000106733	0
ENSMUSG00000106734	924
ENSMUSG00000106735	0
ENSMUSG00000106736	2
ENSMUSG00000106737	0
ENSMUSG00000106738	0
ENSMUSG00000106739	0
ENSMUSG00000106740	0
ENSMUSG00000106741	0
ENSMUSG00000106742	0
ENSMUSG00000106743	14
ENSMUSG00000106745	274
ENSMUSG00000106746	12
ENSMUSG00000106747	0
ENSMUSG00000106749	0
ENSMUSG00000106750	0
ENSMUSG00000106751	13
ENSMUSG00000106752	0
ENSMUSG00000106753	0
ENSMUSG00000106754	1
ENSMUSG00000106755	7
ENSMUSG00000106756	0
ENSMUSG00000106757	0
ENSMUSG00000106758	0
ENSMUSG00000106759	0
ENSMUSG00000106760	4
ENSMUSG00000106762	0
ENSMUSG00000106763	0
ENSMUSG00000106764	0
ENSMUSG00000106766	0
ENSMUSG00000106767	3
ENSMUSG00000106768	0
ENSMUSG00000106771	0
ENSMUSG00000106772	0
ENSMUSG00000106773	0
ENSMUSG00000106775	0
ENSMUSG00000106776	0
ENSMUSG00000106777	1
ENSMUSG00000106779	0
ENSMUSG00000106780	0
ENSMUSG00000106783	2
ENSMUSG00000106784	0
ENSMUSG00000106785	0
ENSMUSG00000106786	0
ENSMUSG00000106788	1
ENSMUSG00000106791	24
ENSMUSG00000106794	0
ENSMUSG00000106795	17
ENSMUSG00000106797	0
ENSMUSG00000106798	1
ENSMUSG00000106799	4
ENSMUSG00000106800	0
ENSMUSG00000106801	0
ENSMUSG00000106802	1
ENSMUSG00000106803	0
ENSMUSG00000106805	0
ENSMUSG00000106806	0
ENSMUSG00000106807	0
ENSMUSG00000106808	0
ENSMUSG00000106810	0
ENSMUSG00000106812	0
ENSMUSG00000106813	0
ENSMUSG00000106814	0
ENSMUSG00000106815	0
ENSMUSG00000106817	0
ENSMUSG00000106818	0
ENSMUSG00000106819	0
ENSMUSG00000106820	9
ENSMUSG00000106821	0
ENSMUSG00000106822	0
ENSMUSG00000106824	0
ENSMUSG00000106825	74
ENSMUSG00000106826	0
ENSMUSG00000106827	9
ENSMUSG00000106828	0
ENSMUSG00000106829	0
ENSMUSG00000106831	6
ENSMUSG00000106832	1
ENSMUSG00000106833	0
ENSMUSG00000106834	0
ENSMUSG00000106835	0
ENSMUSG00000106836	0
ENSMUSG00000106837	0
ENSMUSG00000106838	0
ENSMUSG00000106839	0
ENSMUSG00000106840	47
ENSMUSG00000106841	0
ENSMUSG00000106843	0
ENSMUSG00000106845	0
ENSMUSG00000106846	0
ENSMUSG00000106847	5212
ENSMUSG00000106849	0
ENSMUSG00000106851	0
ENSMUSG00000106853	0
ENSMUSG00000106854	0
ENSMUSG00000106855	2
ENSMUSG00000106856	0
ENSMUSG00000106858	8
ENSMUSG00000106859	0
ENSMUSG00000106860	0
ENSMUSG00000106862	0
ENSMUSG00000106863	0
ENSMUSG00000106864	1929
ENSMUSG00000106865	0
ENSMUSG00000106866	0
ENSMUSG00000106867	23
ENSMUSG00000106868	1
ENSMUSG00000106869	0
ENSMUSG00000106870	129
ENSMUSG00000106871	46
ENSMUSG00000106872	0
ENSMUSG00000106873	4
ENSMUSG00000106874	172
ENSMUSG00000106875	0
ENSMUSG00000106876	0
ENSMUSG00000106878	0
ENSMUSG00000106879	0
ENSMUSG00000106880	0
ENSMUSG00000106883	0
ENSMUSG00000106884	0
ENSMUSG00000106885	0
ENSMUSG00000106887	0
ENSMUSG00000106888	0
ENSMUSG00000106889	1
ENSMUSG00000106891	0
ENSMUSG00000106892	7
ENSMUSG00000106893	0
ENSMUSG00000106894	0
ENSMUSG00000106895	0
ENSMUSG00000106896	1
ENSMUSG00000106897	0
ENSMUSG00000106898	0
ENSMUSG00000106899	0
ENSMUSG00000106900	0
ENSMUSG00000106902	0
ENSMUSG00000106904	38
ENSMUSG00000106905	0
ENSMUSG00000106906	2
ENSMUSG00000106909	0
ENSMUSG00000106910	0
ENSMUSG00000106912	0
ENSMUSG00000106913	0
ENSMUSG00000106914	0
ENSMUSG00000106915	10
ENSMUSG00000106916	0
ENSMUSG00000106917	5
ENSMUSG00000106918	1757
ENSMUSG00000106924	0
ENSMUSG00000106925	0
ENSMUSG00000106926	10
ENSMUSG00000106927	25
ENSMUSG00000106928	42
ENSMUSG00000106930	1
ENSMUSG00000106932	0
ENSMUSG00000106933	0
ENSMUSG00000106934	0
ENSMUSG00000106935	0
ENSMUSG00000106936	0
ENSMUSG00000106938	0
ENSMUSG00000106939	0
ENSMUSG00000106940	0
ENSMUSG00000106943	96
ENSMUSG00000106944	7
ENSMUSG00000106945	0
ENSMUSG00000106946	6
ENSMUSG00000106947	8
ENSMUSG00000106948	0
ENSMUSG00000106950	0
ENSMUSG00000106951	240
ENSMUSG00000106954	0
ENSMUSG00000106955	0
ENSMUSG00000106956	1
ENSMUSG00000106957	7
ENSMUSG00000106958	0
ENSMUSG00000106959	0
ENSMUSG00000106960	0
ENSMUSG00000106961	2
ENSMUSG00000106962	6
ENSMUSG00000106963	0
ENSMUSG00000106965	0
ENSMUSG00000106967	10
ENSMUSG00000106968	0
ENSMUSG00000106969	0
ENSMUSG00000106970	0
ENSMUSG00000106971	0
ENSMUSG00000106973	0
ENSMUSG00000106974	0
ENSMUSG00000106975	0
ENSMUSG00000106976	0
ENSMUSG00000106978	178
ENSMUSG00000106980	7
ENSMUSG00000106981	188
ENSMUSG00000106982	0
ENSMUSG00000106985	0
ENSMUSG00000106986	0
ENSMUSG00000106987	1
ENSMUSG00000106988	4
ENSMUSG00000106989	0
ENSMUSG00000106990	330
ENSMUSG00000106991	0
ENSMUSG00000106992	8
ENSMUSG00000106993	0
ENSMUSG00000106994	1
ENSMUSG00000106995	0
ENSMUSG00000106996	0
ENSMUSG00000106999	0
ENSMUSG00000107000	277
ENSMUSG00000107002	1673
ENSMUSG00000107004	0
ENSMUSG00000107005	4
ENSMUSG00000107006	0
ENSMUSG00000107008	0
ENSMUSG00000107009	0
ENSMUSG00000107010	0
ENSMUSG00000107011	3
ENSMUSG00000107012	0
ENSMUSG00000107013	0
ENSMUSG00000107014	0
ENSMUSG00000107015	5
ENSMUSG00000107017	30
ENSMUSG00000107018	0
ENSMUSG00000107019	133
ENSMUSG00000107020	2
ENSMUSG00000107021	0
ENSMUSG00000107022	0
ENSMUSG00000107023	147
ENSMUSG00000107026	1
ENSMUSG00000107027	0
ENSMUSG00000107028	1
ENSMUSG00000107029	0
ENSMUSG00000107030	0
ENSMUSG00000107031	0
ENSMUSG00000107032	0
ENSMUSG00000107033	0
ENSMUSG00000107034	0
ENSMUSG00000107035	4
ENSMUSG00000107036	0
ENSMUSG00000107037	1
ENSMUSG00000107040	1
ENSMUSG00000107041	0
ENSMUSG00000107042	4
ENSMUSG00000107043	0
ENSMUSG00000107044	0
ENSMUSG00000107045	0
ENSMUSG00000107046	0
ENSMUSG00000107047	0
ENSMUSG00000107048	0
ENSMUSG00000107049	0
ENSMUSG00000107050	0
ENSMUSG00000107053	1
ENSMUSG00000107054	0
ENSMUSG00000107056	0
ENSMUSG00000107058	0
ENSMUSG00000107059	0
ENSMUSG00000107060	12
ENSMUSG00000107061	38
ENSMUSG00000107062	0
ENSMUSG00000107063	0
ENSMUSG00000107064	0
ENSMUSG00000107065	0
ENSMUSG00000107066	1
ENSMUSG00000107067	0
ENSMUSG00000107068	27
ENSMUSG00000107069	0
ENSMUSG00000107070	0
ENSMUSG00000107071	2
ENSMUSG00000107072	0
ENSMUSG00000107073	0
ENSMUSG00000107074	0
ENSMUSG00000107075	0
ENSMUSG00000107076	1
ENSMUSG00000107078	0
ENSMUSG00000107079	0
ENSMUSG00000107081	0
