,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
GM28042,167.6325594,-0.191327714,0.337833227,-0.566337762,0.571164195,0.813676347
GM11748,7.373107154,-0.546757289,0.965655391,-0.566203321,0.571255573,0.813743393
RASSF9,136.8543355,-0.267796599,0.473071309,-0.566080828,0.571338835,0.81379887
NFATC2,253.8078534,0.105967204,0.187225384,0.565987374,0.571402364,0.813826231
NUDT2,212.8122889,-0.115064588,0.203419259,-0.565652382,0.571630111,0.813905836
UTP11,752.7500771,-0.083880755,0.148274821,-0.565711388,0.571589992,0.813905836
4930522L14RIK,83.24751332,-0.155237807,0.274444175,-0.565644386,0.571635548,0.813905836
DOLK,312.8407767,-0.107084486,0.189299244,-0.565688926,0.571605265,0.813905836
USHBP1,558.6802119,0.100881267,0.178390588,0.56550779,0.571728427,0.813911862
TOMM5,343.3325131,0.134163206,0.237241685,0.565512784,0.571725032,0.813911862
LCMT1,386.2849955,0.101390734,0.179325139,0.565401678,0.571800583,0.813951481
RNASEK,1196.827562,0.096733908,0.171130943,0.565262521,0.571895217,0.814023089
POLG,1010.251897,-0.114885848,0.203345503,-0.564978551,0.572088353,0.81423488
PLEKHO2,571.7336371,0.082214084,0.145542556,0.564880032,0.572155366,0.814267146
CCT3,1997.95565,0.074726259,0.132417533,0.564322995,0.572534335,0.814427762
HIGD1A,919.4855463,-0.128388237,0.227407741,-0.564572852,0.572364335,0.814427762
TM7SF3,690.3370957,0.063983096,0.113346866,0.564489323,0.572421164,0.814427762
KLK1B24,6.626276489,-0.583580177,1.033948931,-0.564418764,0.572469172,0.814427762
GM38336,20.91092124,0.241728651,0.428309082,0.564378998,0.572496229,0.814427762
E130008D07RIK,5.38302762,-0.485792429,0.860357552,-0.564640163,0.572318541,0.814427762
IREB2,1232.989378,0.080585699,0.142835718,0.564184504,0.572628572,0.814435634
GM43679,6.766486397,0.656787439,1.164081336,0.564210952,0.572610575,0.814435634
VPS52,957.0920006,-0.077099271,0.136723117,-0.563908082,0.57281669,0.814640092
MECOM,916.3763072,0.122340988,0.217126881,0.563453902,0.573125842,0.814947057
SLC35G1,155.2689591,0.165873724,0.29436216,0.563502197,0.573092964,0.814947057
GM26813,48.55687929,0.204793237,0.363498244,0.563395395,0.573165672,0.814947057
ADCK2,256.7917552,0.123475546,0.219203217,0.563292584,0.573235667,0.814983474
UBP1,2480.277406,0.095947331,0.170398252,0.563076969,0.573382474,0.815065983
NKAIN4,5.328662958,-0.428070114,0.760190608,-0.563108922,0.573360716,0.815065983
RNF17,4.711238754,0.611149369,1.086998808,0.562235547,0.573955545,0.815352407
CCL24,45.68244913,0.25672842,0.456515917,0.562364664,0.573867589,0.815352407
STEAP1,8.663086349,-0.404030584,0.718414219,-0.562392243,0.573848803,0.815352407
PPIL4,651.8735151,-0.067393827,0.11981673,-0.562474263,0.573792934,0.815352407
REL,324.3851493,0.123165937,0.219258606,0.561738208,0.574294398,0.815352407
FBLN5,536.3698589,-0.114219938,0.203290505,-0.561855742,0.57421431,0.815352407
RCBTB2,696.5374379,-0.080096893,0.142527003,-0.561976969,0.574131711,0.815352407
RBM26,1047.212337,-0.097050847,0.172571471,-0.562380595,0.573856737,0.815352407
FAM174C,75.9640525,0.164714935,0.292963482,0.562237087,0.573954496,0.815352407
GNG12,5813.045984,-0.102724947,0.182867749,-0.561744471,0.57429013,0.815352407
IL22RA2,4.825332688,0.96711602,1.72009045,0.562247189,0.573947615,0.815352407
HNRNPA3,9449.082209,0.067523707,0.120202315,0.561750469,0.574286043,0.815352407
ZBTB40,279.5474971,0.098907704,0.176033318,0.561869226,0.574205122,0.815352407
MARCKS,1971.421204,0.080511724,0.143142713,0.562457718,0.573804204,0.815352407
2310009B15RIK,105.3978757,0.148159304,0.263751043,0.561739216,0.574293711,0.815352407
GM38811,5.348072089,-0.495422899,0.881300477,-0.562149814,0.574013951,0.815352407
GM13110,13.99221605,-0.316379811,0.563315092,-0.561639154,0.574361898,0.815368064
GM50462,24.90896502,-0.21503329,0.38289969,-0.561591707,0.574394232,0.815368064
SEPTIN11,993.3618088,-0.121062221,0.215690206,-0.56127825,0.574607866,0.815608275
LTV1,465.1225805,0.091106449,0.16235954,0.561140105,0.57470203,0.815637906
DSTYK,995.2051426,-0.090337423,0.160995613,-0.561117298,0.574717577,0.815637906
ALOX12E,48.30263135,0.315237037,0.562194443,0.560725992,0.574984345,0.815905228
LMAN2,3267.637042,0.051575065,0.091992653,0.560643305,0.575040724,0.815905228
P2RX7,203.0853964,0.194580787,0.347146337,0.560515165,0.575128099,0.815905228
IMMP2L,63.31706,-0.241135903,0.430178836,-0.56054804,0.575105682,0.815905228
ANO6,2114.448518,0.093211289,0.166280564,0.560566347,0.575093198,0.815905228
GM43457,24.83591039,-0.202603379,0.361558928,-0.560360605,0.575233497,0.815991711
TFPT,238.9730846,-0.165813323,0.296005316,-0.560170086,0.575363429,0.816049946
MRPS12,436.2077483,0.118076056,0.210763642,0.560229722,0.575322757,0.816049946
CBY1,307.2544261,0.10398607,0.185654843,0.560104269,0.575408319,0.816050584
VPS26B,753.0152612,-0.064553048,0.11528037,-0.559965657,0.575502863,0.816121636
CRMP1,17.05943479,0.285329381,0.509780825,0.559709913,0.57567732,0.816237005
CLNK,8.319409026,0.395652769,0.706918191,0.559686785,0.575693098,0.816237005
GM49041,12.12015118,-0.330067164,0.589773292,-0.559650917,0.575717567,0.816237005
UTP14B,378.0201062,0.205977336,0.368243951,0.559350223,0.575922726,0.816464836
4930577N17RIK,16.38477157,-0.272634808,0.487561096,-0.559180809,0.576038329,0.816565681
EYA2,881.3993144,0.130421703,0.233382081,0.558833405,0.576275422,0.816801696
STX7,1790.224477,0.067940662,0.121581731,0.558806501,0.576293785,0.816801696
SERPINF1,2699.54342,-0.10282839,0.184036302,-0.558739711,0.576339373,0.816803266
ZDHHC3,1407.722434,0.059414021,0.106353626,0.558645938,0.576403382,0.816830939
ENKUR,118.1363341,0.144790797,0.259280486,0.558433066,0.576548699,0.816973822
BAALC,7.623842065,-0.407366128,0.729805945,-0.558184173,0.576718627,0.817151555
TMEM223,545.7501725,0.103281734,0.18509829,0.557983188,0.576855864,0.817282944
WDR89,69.83935337,0.134397692,0.240896521,0.55790632,0.576908356,0.817294255
PPID,1131.452118,-0.066841787,0.119832239,-0.557794695,0.576984585,0.817339192
CCDC163,140.5259727,0.131924914,0.236703209,0.557343157,0.577292995,0.817682702
ARPC1A,1715.421292,0.082148097,0.147446602,0.557137943,0.577433186,0.817682702
PRF1,5.371830667,-0.435314343,0.781385522,-0.557105718,0.577455201,0.817682702
ARF2,805.0202363,-0.095997022,0.172331515,-0.557048558,0.577494253,0.817682702
PROX2OS,13.88422254,0.283251818,0.508417743,0.55712418,0.577442588,0.817682702
B230217O12RIK,17.94838616,-0.291434152,0.522979084,-0.557257758,0.577351332,0.817682702
NCOA4-PS,14.51001717,-0.292128604,0.52451017,-0.55695508,0.57755812,0.817700464
ZFP397,885.1449002,-0.10282912,0.184645623,-0.55689985,0.577595857,0.817700464
C4A,21.85058158,0.249268597,0.448013008,0.556386964,0.577946348,0.817700961
WASF1,13.9078563,-0.326455917,0.586374156,-0.556736538,0.577707449,0.817700961
UQCR11,1840.016127,0.139544791,0.250855374,0.55627587,0.57802228,0.817700961
ETF1,2271.094109,0.071841021,0.129182819,0.556119008,0.578129502,0.817700961
ACBD5,1486.678236,-0.066884123,0.120283869,-0.55605231,0.578175096,0.817700961
DUSP19,117.0577865,-0.142488976,0.25610102,-0.55637801,0.577952468,0.817700961
ARGLU1,3299.878849,-0.081073494,0.145712343,-0.55639414,0.577941444,0.817700961
HSD3B7,539.2653045,0.087076175,0.156594948,0.556059926,0.578169889,0.817700961
GM2423,120.3888028,0.162291474,0.291716961,0.556331978,0.57798393,0.817700961
TMEM185A,464.2278949,-0.108523428,0.194980389,-0.556586374,0.577810065,0.817700961
GM7785,4.913431398,-0.407087082,0.731381436,-0.556600239,0.577800591,0.817700961
GM26725,7.510419589,0.376493565,0.676937666,0.556171689,0.578093491,0.817700961
9030407P20RIK,46.6577133,0.197461466,0.35510401,0.556066562,0.578165353,0.817700961
TTC12,437.7172517,-0.146496891,0.263652742,-0.555643342,0.578454696,0.817719769
FBXO38,960.994785,0.070409789,0.12671574,0.55565148,0.578449132,0.817719769
PPP1R3C,2089.115719,-0.193864713,0.348994563,-0.555494937,0.578556172,0.817719769
BICRA,446.1619115,-0.123440924,0.222084886,-0.555827667,0.57832867,0.817719769
MIR22HG,577.1311634,-0.099145684,0.178484173,-0.555487258,0.578561423,0.817719769
GM15587,5.861190167,-0.432175068,0.777846552,-0.55560453,0.578481234,0.817719769
2810001G20RIK,94.1017803,-0.145699035,0.26230967,-0.55544668,0.578589171,0.817719769
GM26902,7.158114534,0.360704091,0.648837176,0.555923896,0.578262882,0.817719769
GM28800,4.57044399,0.500155469,0.900321427,0.555529896,0.578532267,0.817719769
MAP1LC3A,1445.942438,-0.151960094,0.273681502,-0.5552443,0.578727572,0.817852424
EPC2,802.3150979,-0.112208148,0.202117602,-0.555162672,0.578783399,0.817868376
GM14586,15.00437579,0.331454263,0.597462898,0.554769617,0.579052251,0.818185326
DNAAF3,107.4182747,-0.153387186,0.276571162,-0.554602963,0.579166262,0.818283455
RPL36AL,2289.850995,0.079808088,0.144010026,0.554184252,0.579452755,0.818625246
SLC27A1,3199.578491,0.097209829,0.175472503,0.553988959,0.579586402,0.81869567
CAPN11,4.968950992,1.065679847,1.923675415,0.553981113,0.579591772,0.81869567
TNFRSF14,65.51987762,0.184743674,0.333617749,0.553758528,0.579744114,0.818736307
CEP164,652.9233385,-0.128070753,0.231281666,-0.553743647,0.5797543,0.818736307
LNCPPARA,29.41910641,-0.299262623,0.540387099,-0.553793057,0.579720481,0.818736307
RASL10A,167.2898681,-0.119955019,0.216684221,-0.553593697,0.579856941,0.818784367
D430040D24RIK,120.5939529,-0.173791502,0.31395035,-0.553563651,0.579877508,0.818784367
GRIN2D,29.17894501,-0.251400698,0.454233954,-0.553460821,0.579947901,0.818820799
CLCN7,1385.461466,-0.071209967,0.128684931,-0.553366793,0.580012273,0.81882398
COL6A3,1473.23199,-0.106109147,0.191765622,-0.553327262,0.580039336,0.81882398
TANC1,976.6505464,-0.110790782,0.200279669,-0.553180375,0.580139904,0.818863013
ADRB2,140.0560946,-0.154287522,0.278921951,-0.553156614,0.580156173,0.818863013
TNC,3624.592712,-0.125318589,0.226599624,-0.553039702,0.580236224,0.818913057
PSMG2,265.066985,-0.090993745,0.164635151,-0.552699376,0.580469281,0.819084465
SH3GLB2,917.6499542,-0.087683443,0.158671505,-0.552609888,0.580530569,0.819084465
MICALL1,1807.7573,0.124469538,0.225190645,0.552729611,0.580448574,0.819084465
GM4032,7.022197152,-0.345106209,0.62451153,-0.55260182,0.580536095,0.819084465
TMEM87B,1176.154922,-0.083435255,0.151024721,-0.552460915,0.580632606,0.819155565
TTC7,1333.736654,0.062745276,0.113587083,0.552397992,0.580675706,0.819155565
FOLH1,9.636620836,0.483840657,0.876319706,0.552128012,0.580860651,0.819353521
HARBI1,212.0310288,-0.113045886,0.204833785,-0.551890824,0.581023155,0.819514764
ACOX3,1228.989099,-0.075705118,0.137198934,-0.551790864,0.581091648,0.819514764
GM2223,50.77762571,0.261686335,0.474270699,0.551765764,0.581108847,0.819514764
UBE2A,568.2338289,-0.086652923,0.157164356,-0.551352262,0.581392219,0.81985143
SEC16A,1976.303163,-0.092780342,0.168332903,-0.551171755,0.58151594,0.81989997
POLR1D,1145.576026,0.091033866,0.165163294,0.551174923,0.581513769,0.81989997
A630072M18RIK,67.8361637,0.176240129,0.319820901,0.551058821,0.581593352,0.81994616
KAT5,873.7323316,0.077097143,0.13994958,0.550892278,0.581707521,0.819981209
GM40773,28.27412948,-0.196442361,0.356576541,-0.550912183,0.581693876,0.819981209
MIDN,1191.225615,0.104076401,0.189012407,0.550632643,0.581885527,0.820044875
GM48194,12.43805387,0.284924806,0.517451451,0.550630992,0.581886659,0.820044875
GM30082,10.73342476,-0.372124363,0.67566358,-0.550753916,0.581802379,0.820044875
STK25,2374.791953,0.064773622,0.117654121,0.550542737,0.581947172,0.820067219
CCL20,11.14370489,0.410211599,0.745311904,0.550389169,0.582052476,0.820097533
GEN1,108.8939041,-0.589551519,1.071169619,-0.550381105,0.582058005,0.820097533
ANP32E,1880.126477,-0.073324519,0.133298609,-0.550077155,0.582266455,0.820280591
MIB2,835.8818366,-0.078921182,0.143531824,-0.549851454,0.582421264,0.820280591
OMA1,330.8153576,-0.157227382,0.285850393,-0.550033815,0.58229618,0.820280591
CD79B,111.4004059,0.156614735,0.284890933,0.549735766,0.582500621,0.820280591
MYH7,93.6681444,0.900079989,1.63688859,0.54987248,0.582406841,0.820280591
GM42688,108.0422231,-0.149375379,0.271708831,-0.549762693,0.58248215,0.820280591
GM15283,5.369505735,0.616787893,1.121896473,0.549772557,0.582475384,0.820280591
SPAG7,1030.560413,-0.09211649,0.167624681,-0.549540135,0.582634829,0.82036435
XPNPEP3,350.0778053,-0.120132812,0.218716906,-0.549261666,0.582825891,0.82036435
TOP3B,891.5018742,0.07617956,0.138668975,0.549362681,0.58275658,0.82036435
PTDSS2,1204.2693,-0.076473278,0.139187622,-0.549425857,0.582713233,0.82036435
DUSP12,183.9670803,0.110257601,0.200739043,0.549258374,0.58282815,0.82036435
GM42783,6.668588805,-0.393666749,0.716573972,-0.549373497,0.582749158,0.82036435
SNED1,1765.794119,-0.136571683,0.248730762,-0.549074356,0.582954423,0.820479196
IL2RA,63.30246288,0.233285944,0.424976124,0.548938942,0.583047353,0.820547098
GM49864,8.852030681,-0.361465949,0.658682161,-0.548771426,0.583162322,0.820646005
WIF1,132.9800914,-0.889173101,1.622330958,-0.548083667,0.583634455,0.821121628
TYW3,119.7309458,-0.144712481,0.263997612,-0.548158293,0.583583217,0.821121628
GM30238,50.82457925,0.195102283,0.355932179,0.548144548,0.583592654,0.821121628
VPS25,1407.032642,0.087423964,0.159560407,0.547905122,0.583757052,0.821231191
JADE1,1306.965558,-0.088576786,0.161692541,-0.54780997,0.583822392,0.821260195
SLIRP,452.7365842,0.131477486,0.24014676,0.547488072,0.584043463,0.82137527
MAATS1,24.05308386,-0.349597318,0.638705945,-0.547352535,0.584136558,0.82137527
RRP8,341.539107,-0.11955271,0.218422529,-0.547346056,0.584141008,0.82137527
CEBPB,367.049884,-0.156825478,0.286397802,-0.547579196,0.583980878,0.82137527
NUPR1L,33.76283118,0.197229762,0.360368586,0.547300098,0.584172577,0.82137527
RAB7-PS1,4.905242223,-0.48952865,0.894371407,-0.547343806,0.584142554,0.82137527
EED,469.7292429,0.084965402,0.155281455,0.547170307,0.584261734,0.821401077
LEPROTL1,649.8333611,0.087145753,0.159304345,0.547039398,0.584351666,0.821401077
ZFP236,664.3851708,0.085128629,0.155617284,0.547038391,0.584352357,0.821401077
SETX,1016.54478,0.093656253,0.171213969,0.54701292,0.584369856,0.821401077
RPIA,236.6457856,0.115995864,0.212096809,0.546900563,0.584447049,0.821446702
SLC25A39,2228.408291,0.078407997,0.143392933,0.546805167,0.584512593,0.821475949
TMEM9,1146.268315,0.128595724,0.235255832,0.546620771,0.584639296,0.821591137
CHP1,3278.450358,-0.054358474,0.099507933,-0.546272768,0.584878452,0.821864327
TRPV1,6.374022061,-0.416434229,0.762523892,-0.546126138,0.584979234,0.821943046
TFG,1281.761626,0.06534261,0.119681398,0.545971312,0.585085657,0.82202968
GCHFR,6.458852535,0.404030312,0.740203567,0.545836754,0.585178157,0.82209674
CHD7,673.9055503,-0.108297966,0.198444772,-0.54573353,0.58524912,0.822133537
LARP4,1511.342049,-0.07785182,0.142677905,-0.545647345,0.585308373,0.822137437
TCF7L2,243.8857731,0.135961643,0.249208886,0.545573015,0.585359478,0.822137437
FOXD1,10.99036259,-0.458375452,0.840232395,-0.545534134,0.585386211,0.822137437
GM10727,13.65668032,-0.455080245,0.835228347,-0.54485728,0.58585168,0.822728234
TRP63,421.1367604,-0.169972777,0.312055998,-0.544686782,0.585968957,0.822767087
TMEM222,558.8565192,0.078635376,0.144364253,0.544701157,0.585959069,0.822767087
SRGAP1,61.94866168,-0.229159162,0.420818571,-0.544555725,0.586059113,0.822830758
ZFP941,82.34039769,-0.421023149,0.773512618,-0.544300299,0.586234841,0.823014556
GPATCH2L,494.8701962,-0.076589481,0.140741503,-0.544185475,0.586313846,0.823062545
ZBTB11,490.8323472,-0.092705918,0.17052434,-0.543652115,0.58668089,0.823295406
HMBS,573.3601072,0.082329113,0.151387443,0.543830529,0.586558098,0.823295406
EIF5A2,127.2480677,0.149299719,0.274671653,0.54355707,0.586746309,0.823295406
SH2D6,4.505254314,-0.488106342,0.897703365,-0.543727874,0.586628748,0.823295406
KL,3967.830726,-0.401984174,0.73945406,-0.543622918,0.586700985,0.823295406
2210039B01RIK,9.449403768,-0.338209004,0.622218372,-0.543553548,0.586748733,0.823295406
GM48623,17.85182623,-0.274761316,0.505654361,-0.543377725,0.586869759,0.823402306
RPS13-PS1,4.614167217,-0.549638274,1.011946148,-0.543149727,0.587026717,0.8235596
C2CD2L,802.8262525,0.11549687,0.212775312,0.542811425,0.587259646,0.823782613
PBX3,360.6548137,0.106512075,0.19623125,0.542788545,0.587275401,0.823782613
DCAKD,355.7964794,-0.07571532,0.139542642,-0.542596293,0.587407792,0.823905384
ICA1L,26.27848925,-0.269072459,0.496024016,-0.54245853,0.587502668,0.823975521
SLC16A8,7.041439069,-0.350213775,0.645859744,-0.542244316,0.58765021,0.824065963
GM3226,7.487963558,0.395132267,0.728710915,0.542234593,0.587656907,0.824065963
RAE1,644.9183882,0.072907845,0.13448397,0.542130379,0.587728693,0.824103694
1700086O06RIK,38.09367996,-0.164744342,0.303954947,-0.542002504,0.587816781,0.824164278
GMIP,407.5833935,0.096802627,0.178797364,0.541409697,0.588225225,0.824611024
2810039B14RIK,68.0279918,-0.146753701,0.271040759,-0.541445138,0.588200802,0.824611024
EFR3A,1654.233498,-0.08356153,0.154423609,-0.54111888,0.588425646,0.824611076
RHOBTB1,250.1983564,-0.104172168,0.192525002,-0.541083845,0.588449793,0.824611076
DDX60,128.0607637,-0.160325129,0.296236859,-0.541205877,0.588365687,0.824611076
SH2D4A,970.7364403,-0.10739206,0.198454263,-0.541142622,0.588409283,0.824611076
HAS2OS,7.376903126,0.496480539,0.917522907,0.541109693,0.588431977,0.824611076
VPS37D,41.39635009,0.195493392,0.361361123,0.540991766,0.588513258,0.824637082
MCTS2,79.44629532,-0.152674622,0.282254294,-0.540911603,0.588568513,0.824651579
GM16675,18.7549388,-0.237948428,0.439985742,-0.540809408,0.588638958,0.824687356
PREX1,624.7182601,-0.153722643,0.284560266,-0.540211201,0.589051389,0.825202216
PABPN1,2679.446851,0.0604826,0.111977351,0.54013244,0.589105701,0.825215347
MAPK1IP1L,1734.993774,0.081205445,0.150443918,0.539772204,0.589354138,0.825443693
H3F3C,21.617376,-0.536223176,0.993556863,-0.539700541,0.589403567,0.825443693
2010320M18RIK,170.9101159,-0.13906676,0.257662615,-0.539724246,0.589387216,0.825443693
ABHD6,235.0936764,0.096829807,0.179464914,0.539547285,0.589509279,0.82552878
ZSCAN2,100.4416024,-0.14767375,0.273748769,-0.539449914,0.589576448,0.825559884
MS4A4D,180.6542357,-0.128003072,0.23734377,-0.53931507,0.589669472,0.825627184
GHRHR,9.440476329,0.433620754,0.805800725,0.538124055,0.590491406,0.825850273
ANKRD28,1137.73431,-0.091344245,0.16968146,-0.538327788,0.59035077,0.825850273
CALCB,5.424610626,-0.39465136,0.733073312,-0.538351831,0.590334174,0.825850273
DIAPH2,575.275372,0.094685684,0.175867177,0.538393154,0.590305652,0.825850273
NDUFA3,1044.260386,-0.134625352,0.249937487,-0.538636094,0.590137977,0.825850273
ICMT,1448.917544,0.068581987,0.127464775,0.538046586,0.590544887,0.825850273
GLT1D1,34.45749342,-0.293484549,0.545007477,-0.538496372,0.590234409,0.825850273
PCDH9,44.19150135,0.211589417,0.393006154,0.538387032,0.590309877,0.825850273
NSMCE2,320.0183574,-0.090630305,0.16841246,-0.53814489,0.590477023,0.825850273
CAV3,156.0081523,-0.334793948,0.621432126,-0.5387458,0.590062266,0.825850273
RTL8B,711.7610857,0.099708514,0.185339948,0.53797638,0.590593355,0.825850273
GM14412,22.96785341,-0.218400279,0.405774111,-0.538231181,0.590417456,0.825850273
SAP30BPOS,8.57967645,-0.464260671,0.862950165,-0.537992447,0.590582263,0.825850273
GM15860,18.81134953,-0.232962196,0.433004111,-0.538013819,0.590567508,0.825850273
CEP83OS,244.9384386,-0.120060126,0.222969788,-0.538459164,0.59026009,0.825850273
PIGBOS1,123.1482129,0.11655877,0.216324327,0.538814898,0.590014583,0.825850273
B130021K23RIK,4.76925048,0.435805744,0.808701998,0.538895347,0.589959068,0.825850273
HPGDS,339.9946083,0.15794195,0.293690443,0.53778376,0.590726345,0.825963841
GM45799,61.48925823,0.235936641,0.438765401,0.537728455,0.590764531,0.825963841
SYNJ2BP,1082.766985,-0.06078667,0.11310321,-0.537444256,0.59096078,0.826175319
EPHB4,1042.263577,-0.088474425,0.164643678,-0.537369097,0.591012685,0.826184983
MYO16,11.43426217,0.429329006,0.799266872,0.537153511,0.591161581,0.82628731
SNHG10,9.963108893,-0.308001672,0.573418096,-0.537132808,0.59117588,0.82628731
TNIP2,358.4108749,0.095472924,0.177788555,0.537002643,0.591265788,0.826350077
IKBKG,890.55448,-0.092894523,0.1730943,-0.536670028,0.591495563,0.826426456
UBQLN1,2397.454752,0.056439204,0.105179716,0.536597801,0.591545463,0.826426456
NAGS,6.952030913,0.732072385,1.364112356,0.536665753,0.591498516,0.826426456
ZFP52,267.5954377,0.086241144,0.160699229,0.536661839,0.59150122,0.826426456
A230103J11RIK,35.95607243,-0.193079864,0.359670841,-0.53682379,0.591389337,0.826426456
TOP3A,290.5294322,-0.139001654,0.259112348,-0.536453222,0.591645357,0.82642669
RABL2,195.4286391,-0.108852298,0.203000763,-0.536216199,0.591809139,0.82642669
TEAD4,157.2350364,-0.214994588,0.400887535,-0.536296514,0.591753639,0.82642669
RBMX,1095.058302,-0.084720788,0.158000223,-0.536206762,0.591815661,0.82642669
MAP2K5,367.2081606,-0.084031032,0.156708123,-0.536226396,0.591802092,0.82642669
GM43437,24.33236485,0.218515394,0.407290199,0.536510317,0.591605908,0.82642669
RELL2,16.17136383,-0.288478741,0.538251109,-0.535955683,0.591989179,0.826533691
CEP152,114.0784989,-0.113385349,0.211579106,-0.535900502,0.592027318,0.826533691
GM29361,14.69001962,0.299337469,0.558485049,0.535981168,0.591971566,0.826533691
ETV3,814.5988928,0.083026388,0.155169468,0.535069104,0.592602073,0.826929528
RBSN,632.6972644,0.063430422,0.118567972,0.534970961,0.592669937,0.826929528
SLC16A13,563.5675756,0.135002014,0.252289417,0.535107718,0.592575373,0.826929528
PCDHB13,9.138986262,-0.476152167,0.889998019,-0.535003625,0.592647351,0.826929528
INO80DOS,61.72303489,-0.158233949,0.29570756,-0.535102817,0.592578762,0.826929528
GM16575,4.589869464,-0.899956778,1.682258824,-0.534969272,0.592671106,0.826929528
GM36958,11.41355824,-0.323266342,0.603804577,-0.535382398,0.592385459,0.826929528
GM5820,9.723194819,-0.291825625,0.545357026,-0.535109316,0.592574268,0.826929528
NES,623.0163436,-0.111786374,0.209042138,-0.53475522,0.592819132,0.82707322
MORF4L1,5662.913937,0.057909796,0.108307781,0.534678076,0.592872484,0.827084816
TKFC,182.0835637,0.103235503,0.193145202,0.534496856,0.592997824,0.827088048
CDC26,573.7003901,-0.087908483,0.164493215,-0.534420116,0.593050905,0.827088048
DNM3OS,84.56549193,0.196074048,0.36681204,0.534535476,0.592971112,0.827088048
MRIP-PS,91.07809314,0.196766411,0.368190805,0.534414245,0.593054965,0.827088048
FANCC,210.5896559,0.106047458,0.198461781,0.534347001,0.593101479,0.827090102
GPRIN3,30.34169982,0.298234099,0.558218122,0.534260869,0.593161061,0.827110378
ATG5,556.4914235,0.064241442,0.120308612,0.5339721,0.593360837,0.827326124
TSPAN11,168.2911947,-0.269340447,0.504669635,-0.533696558,0.593551491,0.827529119
ROCK2,2074.114315,0.10373508,0.194471879,0.533419437,0.593743265,0.827547325
KLRA2,40.74881195,0.213671512,0.400543744,0.533453626,0.593719604,0.827547325
GCFC2,162.40825,0.149251634,0.279898117,0.53323558,0.593870515,0.827547325
NIPAL2,1288.11174,0.101600409,0.19046121,0.5334441,0.593726197,0.827547325
BMT2,388.2367337,-0.08410732,0.157733643,-0.533223718,0.593878725,0.827547325
BC049762,7.351838621,-0.49109837,0.921001945,-0.533221859,0.593880011,0.827547325
GM13423,4.575299269,-0.452339705,0.848197687,-0.533295141,0.593829291,0.827547325
TUBD1,106.2822079,-0.147759054,0.277162028,-0.53311435,0.593954426,0.827556376
SNX8,777.7908129,-0.095026315,0.178280031,-0.533017153,0.594021706,0.827556376
GM31659,4.504763899,0.624945053,1.172346409,0.533072007,0.593983736,0.827556376
DTD1,274.1124829,0.119176175,0.223698389,0.532753836,0.594203994,0.82774753
PSMD13,1245.804504,0.089047971,0.167281024,0.532325597,0.594500507,0.827922561
CALML4,33.36062785,-0.270951746,0.508844709,-0.532484157,0.594390712,0.827922561
KCTD21,261.4744426,0.099044014,0.186062761,0.532315081,0.594507789,0.827922561
BC021767,14.37732449,0.313948332,0.589782659,0.532311907,0.594509987,0.827922561
RAD1,211.4463692,0.105418881,0.198138211,0.532047205,0.594693302,0.828115046
GM8250,6.920416397,0.336622144,0.632863537,0.531903206,0.594793037,0.828128329
4632404M16RIK,4.985102415,0.570465841,1.072450417,0.531927474,0.594776228,0.828128329
ERBB3,2148.463689,-0.101397367,0.190697519,-0.531718333,0.594921093,0.828243823
PRMT2,857.0523777,-0.102662739,0.193115966,-0.531611867,0.594994844,0.828283703
RARA,474.9346341,0.076526386,0.144001249,0.531428626,0.595121789,0.828348704
GM37447,12.66907894,-0.427482855,0.804424918,-0.531414239,0.595131757,0.828348704
SCMH1,610.167735,0.077997666,0.147009787,0.530561046,0.595722995,0.828583431
THEM4,262.4596193,0.084394737,0.158937757,0.530992375,0.595424063,0.828583431
ZFP90,211.4932018,0.137685658,0.259423564,0.530736901,0.595601111,0.828583431
PCBP2,4090.890872,-0.052271006,0.098434355,-0.531024009,0.595402141,0.828583431
TGIF2,195.4429724,0.124597864,0.234910421,0.530405861,0.595830563,0.828583431
MTAP,489.7658871,0.0878115,0.165560388,0.530389554,0.595841867,0.828583431
GM14584,5.880437961,0.41042711,0.773582882,0.530553506,0.595728222,0.828583431
ABHD11OS,27.32855688,-0.1853234,0.349275299,-0.530594063,0.59570011,0.828583431
GM16172,14.97447396,-0.276732084,0.521330546,-0.530818856,0.595544312,0.828583431
GM43389,17.93480911,0.261579829,0.492699195,0.530911825,0.595479883,0.828583431
GM44065,7.182920147,-0.414629767,0.781165599,-0.530783444,0.595568854,0.828583431
GM2446,39.68784005,-0.423999413,0.79928465,-0.530473609,0.595783602,0.828583431
HELZ2,1117.055069,0.144646392,0.272861086,0.530110004,0.596035663,0.828734808
ZKSCAN16,11.32205846,-0.342670225,0.646422789,-0.530102327,0.596040985,0.828734808
MEDAG,362.9269219,0.161947331,0.305644734,0.529854804,0.596212604,0.82884791
ZC2HC1A,511.6067523,0.109497867,0.206643465,0.529887876,0.596189673,0.82884791
TRIM45,107.5681435,-0.127901566,0.241468885,-0.529681355,0.596332878,0.828952357
RNMT,429.7042982,0.08330443,0.157468963,0.529021264,0.596790699,0.829274885
DHX33,675.0581571,0.084373106,0.159488097,0.529024472,0.596788474,0.829274885
ELMO1,517.4435248,-0.193365678,0.365504853,-0.529037239,0.596779617,0.829274885
